Route,Year,Transit,Incident_Category,Delay_Count,Total_Delay_Min,active_in_2025,route_long_name,rank
43A,2014,Bus,Mechanical,289,3322.0,True,Kennedy,1
43B,2014,Bus,Mechanical,289,3322.0,True,Kennedy,2
43C,2014,Bus,Mechanical,289,3322.0,True,Kennedy,3
43A,2014,Bus,Operations,106,3800.0,True,Kennedy,1
43B,2014,Bus,Operations,106,3800.0,True,Kennedy,2
43C,2014,Bus,Operations,106,3800.0,True,Kennedy,3
43A,2014,Bus,Passenger,69,714.0,True,Kennedy,1
43B,2014,Bus,Passenger,69,714.0,True,Kennedy,2
43C,2014,Bus,Passenger,69,714.0,True,Kennedy,3
43A,2014,Bus,Scheduling,28,247.0,True,Kennedy,1
43B,2014,Bus,Scheduling,28,247.0,True,Kennedy,2
43C,2014,Bus,Scheduling,28,247.0,True,Kennedy,3
43A,2015,Bus,General,53,688.0,True,Kennedy,1
43B,2015,Bus,General,53,688.0,True,Kennedy,2
43C,2015,Bus,General,53,688.0,True,Kennedy,3
43A,2015,Bus,Mechanical,318,3439.0,True,Kennedy,1
43B,2015,Bus,Mechanical,318,3439.0,True,Kennedy,2
43C,2015,Bus,Mechanical,318,3439.0,True,Kennedy,3
43A,2015,Bus,Operations,124,4981.0,True,Kennedy,1
43B,2015,Bus,Operations,124,4981.0,True,Kennedy,2
43C,2015,Bus,Operations,124,4981.0,True,Kennedy,3
43A,2015,Bus,Passenger,87,998.0,True,Kennedy,1
43B,2015,Bus,Passenger,87,998.0,True,Kennedy,2
43C,2015,Bus,Passenger,87,998.0,True,Kennedy,3
43A,2015,Bus,Scheduling,42,401.0,True,Kennedy,1
43B,2015,Bus,Scheduling,42,401.0,True,Kennedy,2
43C,2015,Bus,Scheduling,42,401.0,True,Kennedy,3
43A,2016,Bus,General,48,555.0,True,Kennedy,1
43B,2016,Bus,General,48,555.0,True,Kennedy,2
43C,2016,Bus,General,48,555.0,True,Kennedy,3
43A,2016,Bus,Mechanical,338,3585.0,True,Kennedy,1
43B,2016,Bus,Mechanical,338,3585.0,True,Kennedy,2
43C,2016,Bus,Mechanical,338,3585.0,True,Kennedy,3
43A,2016,Bus,Operations,94,2517.0,True,Kennedy,1
43B,2016,Bus,Operations,94,2517.0,True,Kennedy,2
43C,2016,Bus,Operations,94,2517.0,True,Kennedy,3
43A,2016,Bus,Passenger,87,896.0,True,Kennedy,1
43B,2016,Bus,Passenger,87,896.0,True,Kennedy,2
43C,2016,Bus,Passenger,87,896.0,True,Kennedy,3
43A,2016,Bus,Scheduling,48,457.0,True,Kennedy,1
43B,2016,Bus,Scheduling,48,457.0,True,Kennedy,2
43C,2016,Bus,Scheduling,48,457.0,True,Kennedy,3
43A,2017,Bus,General,16,327.0,True,Kennedy,1
43B,2017,Bus,General,16,327.0,True,Kennedy,2
43C,2017,Bus,General,16,327.0,True,Kennedy,3
43A,2017,Bus,Mechanical,288,3029.0,True,Kennedy,1
43B,2017,Bus,Mechanical,288,3029.0,True,Kennedy,2
43C,2017,Bus,Mechanical,288,3029.0,True,Kennedy,3
43A,2017,Bus,Operations,109,4122.0,True,Kennedy,1
43B,2017,Bus,Operations,109,4122.0,True,Kennedy,2
43C,2017,Bus,Operations,109,4122.0,True,Kennedy,3
43A,2017,Bus,Passenger,111,1321.0,True,Kennedy,1
43B,2017,Bus,Passenger,111,1321.0,True,Kennedy,2
43C,2017,Bus,Passenger,111,1321.0,True,Kennedy,3
43A,2017,Bus,Scheduling,62,571.0,True,Kennedy,1
43B,2017,Bus,Scheduling,62,571.0,True,Kennedy,2
43C,2017,Bus,Scheduling,62,571.0,True,Kennedy,3
43A,2018,Bus,General,26,357.0,True,Kennedy,1
43B,2018,Bus,General,26,357.0,True,Kennedy,2
43C,2018,Bus,General,26,357.0,True,Kennedy,3
43A,2018,Bus,Mechanical,201,2017.0,True,Kennedy,1
43B,2018,Bus,Mechanical,201,2017.0,True,Kennedy,2
43C,2018,Bus,Mechanical,201,2017.0,True,Kennedy,3
43A,2018,Bus,Operations,128,4850.0,True,Kennedy,1
43B,2018,Bus,Operations,128,4850.0,True,Kennedy,2
43C,2018,Bus,Operations,128,4850.0,True,Kennedy,3
43A,2018,Bus,Passenger,100,1060.0,True,Kennedy,1
43B,2018,Bus,Passenger,100,1060.0,True,Kennedy,2
43C,2018,Bus,Passenger,100,1060.0,True,Kennedy,3
43A,2018,Bus,Scheduling,43,356.0,True,Kennedy,1
43B,2018,Bus,Scheduling,43,356.0,True,Kennedy,2
43C,2018,Bus,Scheduling,43,356.0,True,Kennedy,3
43A,2019,Bus,General,32,650.0,True,Kennedy,1
43B,2019,Bus,General,32,650.0,True,Kennedy,2
43C,2019,Bus,General,32,650.0,True,Kennedy,3
43A,2019,Bus,Management,1,10.0,True,Kennedy,1
43B,2019,Bus,Management,1,10.0,True,Kennedy,2
43C,2019,Bus,Management,1,10.0,True,Kennedy,3
43A,2019,Bus,Mechanical,190,1713.0,True,Kennedy,1
43B,2019,Bus,Mechanical,190,1713.0,True,Kennedy,2
43C,2019,Bus,Mechanical,190,1713.0,True,Kennedy,3
43A,2019,Bus,Operations,132,5089.0,True,Kennedy,1
43B,2019,Bus,Operations,132,5089.0,True,Kennedy,2
43C,2019,Bus,Operations,132,5089.0,True,Kennedy,3
43A,2019,Bus,Passenger,100,1195.0,True,Kennedy,1
43B,2019,Bus,Passenger,100,1195.0,True,Kennedy,2
43C,2019,Bus,Passenger,100,1195.0,True,Kennedy,3
43A,2019,Bus,Scheduling,22,312.0,True,Kennedy,1
43B,2019,Bus,Scheduling,22,312.0,True,Kennedy,2
43C,2019,Bus,Scheduling,22,312.0,True,Kennedy,3
43A,2020,Bus,Cleaning,166,1751.0,True,Kennedy,1
43B,2020,Bus,Cleaning,166,1751.0,True,Kennedy,2
43C,2020,Bus,Cleaning,166,1751.0,True,Kennedy,3
43A,2020,Bus,Collision,21,767.0,True,Kennedy,1
43B,2020,Bus,Collision,21,767.0,True,Kennedy,2
43C,2020,Bus,Collision,21,767.0,True,Kennedy,3
43A,2020,Bus,General,8,419.0,True,Kennedy,1
43B,2020,Bus,General,8,419.0,True,Kennedy,2
43C,2020,Bus,General,8,419.0,True,Kennedy,3
43A,2020,Bus,Management,8,87.0,True,Kennedy,1
43B,2020,Bus,Management,8,87.0,True,Kennedy,2
43C,2020,Bus,Management,8,87.0,True,Kennedy,3
43A,2020,Bus,Mechanical,117,1193.0,True,Kennedy,1
43B,2020,Bus,Mechanical,117,1193.0,True,Kennedy,2
43C,2020,Bus,Mechanical,117,1193.0,True,Kennedy,3
43A,2020,Bus,Operations,120,3418.0,True,Kennedy,1
43B,2020,Bus,Operations,120,3418.0,True,Kennedy,2
43C,2020,Bus,Operations,120,3418.0,True,Kennedy,3
43A,2020,Bus,Passenger,82,1028.0,True,Kennedy,1
43B,2020,Bus,Passenger,82,1028.0,True,Kennedy,2
43C,2020,Bus,Passenger,82,1028.0,True,Kennedy,3
43A,2021,Bus,Cleaning,92,977.0,True,Kennedy,1
43B,2021,Bus,Cleaning,92,977.0,True,Kennedy,2
43C,2021,Bus,Cleaning,92,977.0,True,Kennedy,3
43A,2021,Bus,Collision,36,987.0,True,Kennedy,1
43B,2021,Bus,Collision,36,987.0,True,Kennedy,2
43C,2021,Bus,Collision,36,987.0,True,Kennedy,3
43A,2021,Bus,General,8,577.0,True,Kennedy,1
43B,2021,Bus,General,8,577.0,True,Kennedy,2
43C,2021,Bus,General,8,577.0,True,Kennedy,3
43A,2021,Bus,Mechanical,136,1519.0,True,Kennedy,1
43B,2021,Bus,Mechanical,136,1519.0,True,Kennedy,2
43C,2021,Bus,Mechanical,136,1519.0,True,Kennedy,3
43A,2021,Bus,Operations,140,4601.0,True,Kennedy,1
43B,2021,Bus,Operations,140,4601.0,True,Kennedy,2
43C,2021,Bus,Operations,140,4601.0,True,Kennedy,3
43A,2021,Bus,Passenger,79,890.0,True,Kennedy,1
43B,2021,Bus,Passenger,79,890.0,True,Kennedy,2
43C,2021,Bus,Passenger,79,890.0,True,Kennedy,3
43A,2022,Bus,Cleaning,16,191.0,True,Kennedy,1
43B,2022,Bus,Cleaning,16,191.0,True,Kennedy,2
43C,2022,Bus,Cleaning,16,191.0,True,Kennedy,3
43A,2022,Bus,Collision,46,1269.0,True,Kennedy,1
43B,2022,Bus,Collision,46,1269.0,True,Kennedy,2
43C,2022,Bus,Collision,46,1269.0,True,Kennedy,3
43A,2022,Bus,General,5,574.0,True,Kennedy,1
43B,2022,Bus,General,5,574.0,True,Kennedy,2
43C,2022,Bus,General,5,574.0,True,Kennedy,3
43A,2022,Bus,Mechanical,168,2027.0,True,Kennedy,1
43B,2022,Bus,Mechanical,168,2027.0,True,Kennedy,2
43C,2022,Bus,Mechanical,168,2027.0,True,Kennedy,3
43A,2022,Bus,Operations,283,5330.0,True,Kennedy,1
43B,2022,Bus,Operations,283,5330.0,True,Kennedy,2
43C,2022,Bus,Operations,283,5330.0,True,Kennedy,3
43A,2022,Bus,Passenger,65,772.0,True,Kennedy,1
43B,2022,Bus,Passenger,65,772.0,True,Kennedy,2
43C,2022,Bus,Passenger,65,772.0,True,Kennedy,3
43A,2023,Bus,Cleaning,26,318.0,True,Kennedy,1
43B,2023,Bus,Cleaning,26,318.0,True,Kennedy,2
43C,2023,Bus,Cleaning,26,318.0,True,Kennedy,3
43A,2023,Bus,Collision,40,556.0,True,Kennedy,1
43B,2023,Bus,Collision,40,556.0,True,Kennedy,2
43C,2023,Bus,Collision,40,556.0,True,Kennedy,3
43A,2023,Bus,General,15,268.0,True,Kennedy,1
43B,2023,Bus,General,15,268.0,True,Kennedy,2
43C,2023,Bus,General,15,268.0,True,Kennedy,3
43A,2023,Bus,Mechanical,213,2559.0,True,Kennedy,1
43B,2023,Bus,Mechanical,213,2559.0,True,Kennedy,2
43C,2023,Bus,Mechanical,213,2559.0,True,Kennedy,3
43A,2023,Bus,Operations,153,3657.0,True,Kennedy,1
43B,2023,Bus,Operations,153,3657.0,True,Kennedy,2
43C,2023,Bus,Operations,153,3657.0,True,Kennedy,3
43A,2023,Bus,Passenger,114,1259.0,True,Kennedy,1
43B,2023,Bus,Passenger,114,1259.0,True,Kennedy,2
43C,2023,Bus,Passenger,114,1259.0,True,Kennedy,3
43A,2024,Bus,Cleaning,29,392.0,True,Kennedy,1
43B,2024,Bus,Cleaning,29,392.0,True,Kennedy,2
43C,2024,Bus,Cleaning,29,392.0,True,Kennedy,3
43A,2024,Bus,Collision,38,555.0,True,Kennedy,1
43B,2024,Bus,Collision,38,555.0,True,Kennedy,2
43C,2024,Bus,Collision,38,555.0,True,Kennedy,3
43A,2024,Bus,General,23,521.0,True,Kennedy,1
43B,2024,Bus,General,23,521.0,True,Kennedy,2
43C,2024,Bus,General,23,521.0,True,Kennedy,3
43A,2024,Bus,Mechanical,256,3188.0,True,Kennedy,1
43B,2024,Bus,Mechanical,256,3188.0,True,Kennedy,2
43C,2024,Bus,Mechanical,256,3188.0,True,Kennedy,3
43A,2024,Bus,Operations,184,5231.0,True,Kennedy,1
43B,2024,Bus,Operations,184,5231.0,True,Kennedy,2
43C,2024,Bus,Operations,184,5231.0,True,Kennedy,3
43A,2024,Bus,Passenger,189,2611.0,True,Kennedy,1
43B,2024,Bus,Passenger,189,2611.0,True,Kennedy,2
43C,2024,Bus,Passenger,189,2611.0,True,Kennedy,3
43A,2025,Bus,General,690,13569.0,True,Kennedy,1
43B,2025,Bus,General,690,13569.0,True,Kennedy,2
43C,2025,Bus,General,690,13569.0,True,Kennedy,3
44,2014,Bus,General,23,423.0,True,Kipling South,1
44,2014,Bus,Mechanical,252,1571.0,True,Kipling South,1
44,2014,Bus,Operations,156,2156.0,True,Kipling South,1
44,2014,Bus,Passenger,22,225.0,True,Kipling South,1
44,2014,Bus,Scheduling,26,153.0,True,Kipling South,1
44,2015,Bus,General,13,182.0,True,Kipling South,1
44,2015,Bus,Mechanical,190,1169.0,True,Kipling South,1
44,2015,Bus,Operations,193,1900.0,True,Kipling South,1
44,2015,Bus,Passenger,26,202.0,True,Kipling South,1
44,2015,Bus,Scheduling,50,295.0,True,Kipling South,1
44,2016,Bus,General,29,374.0,True,Kipling South,1
44,2016,Bus,Mechanical,108,764.0,True,Kipling South,1
44,2016,Bus,Operations,188,2215.0,True,Kipling South,1
44,2016,Bus,Passenger,26,168.0,True,Kipling South,1
44,2016,Bus,Scheduling,29,164.0,True,Kipling South,1
44,2017,Bus,General,59,673.0,True,Kipling South,1
44,2017,Bus,Mechanical,73,556.0,True,Kipling South,1
44,2017,Bus,Operations,116,2103.0,True,Kipling South,1
44,2017,Bus,Passenger,34,257.0,True,Kipling South,1
44,2017,Bus,Scheduling,14,130.0,True,Kipling South,1
44,2018,Bus,General,70,863.0,True,Kipling South,1
44,2018,Bus,Mechanical,115,919.0,True,Kipling South,1
44,2018,Bus,Operations,125,1817.0,True,Kipling South,1
44,2018,Bus,Passenger,27,189.0,True,Kipling South,1
44,2018,Bus,Scheduling,27,181.0,True,Kipling South,1
44,2019,Bus,General,47,629.0,True,Kipling South,1
44,2019,Bus,Management,1,5.0,True,Kipling South,1
44,2019,Bus,Mechanical,113,844.0,True,Kipling South,1
44,2019,Bus,Operations,94,1975.0,True,Kipling South,1
44,2019,Bus,Passenger,27,218.0,True,Kipling South,1
44,2019,Bus,Scheduling,8,49.0,True,Kipling South,1
44,2020,Bus,Collision,5,59.0,True,Kipling South,1
44,2020,Bus,General,3,231.0,True,Kipling South,1
44,2020,Bus,Mechanical,67,508.0,True,Kipling South,1
44,2020,Bus,Operations,42,659.0,True,Kipling South,1
44,2020,Bus,Passenger,16,110.0,True,Kipling South,1
44,2021,Bus,Cleaning,5,44.0,True,Kipling South,1
44,2021,Bus,Collision,6,132.0,True,Kipling South,1
44,2021,Bus,General,1,54.0,True,Kipling South,1
44,2021,Bus,Mechanical,44,381.0,True,Kipling South,1
44,2021,Bus,Operations,27,365.0,True,Kipling South,1
44,2021,Bus,Passenger,17,212.0,True,Kipling South,1
44,2021,Bus,Scheduling,1,15.0,True,Kipling South,1
44,2022,Bus,Cleaning,7,76.0,True,Kipling South,1
44,2022,Bus,Collision,9,92.0,True,Kipling South,1
44,2022,Bus,General,2,26.0,True,Kipling South,1
44,2022,Bus,Mechanical,84,740.0,True,Kipling South,1
44,2022,Bus,Operations,126,2113.0,True,Kipling South,1
44,2022,Bus,Passenger,22,248.0,True,Kipling South,1
44,2023,Bus,Cleaning,6,59.0,True,Kipling South,1
44,2023,Bus,Collision,7,64.0,True,Kipling South,1
44,2023,Bus,General,4,33.0,True,Kipling South,1
44,2023,Bus,Mechanical,141,1213.0,True,Kipling South,1
44,2023,Bus,Operations,53,1237.0,True,Kipling South,1
44,2023,Bus,Passenger,24,222.0,True,Kipling South,1
44,2024,Bus,Cleaning,14,122.0,True,Kipling South,1
44,2024,Bus,Collision,15,118.0,True,Kipling South,1
44,2024,Bus,General,7,88.0,True,Kipling South,1
44,2024,Bus,Mechanical,201,1648.0,True,Kipling South,1
44,2024,Bus,Operations,91,1225.0,True,Kipling South,1
44,2024,Bus,Passenger,25,233.0,True,Kipling South,1
44,2025,Bus,General,437,5752.0,True,Kipling South,1
45A,2014,Bus,General,91,1557.0,True,Kipling,1
45B,2014,Bus,General,91,1557.0,True,Kipling,2
45A,2014,Bus,Mechanical,606,5892.0,True,Kipling,1
45B,2014,Bus,Mechanical,606,5892.0,True,Kipling,2
45A,2014,Bus,Operations,160,3852.0,True,Kipling,1
45B,2014,Bus,Operations,160,3852.0,True,Kipling,2
45A,2014,Bus,Passenger,98,1022.0,True,Kipling,1
45B,2014,Bus,Passenger,98,1022.0,True,Kipling,2
45A,2014,Bus,Scheduling,66,553.0,True,Kipling,1
45B,2014,Bus,Scheduling,66,553.0,True,Kipling,2
45A,2015,Bus,General,76,1117.0,True,Kipling,1
45B,2015,Bus,General,76,1117.0,True,Kipling,2
45A,2015,Bus,Mechanical,426,4009.0,True,Kipling,1
45B,2015,Bus,Mechanical,426,4009.0,True,Kipling,2
45A,2015,Bus,Operations,179,3080.0,True,Kipling,1
45B,2015,Bus,Operations,179,3080.0,True,Kipling,2
45A,2015,Bus,Passenger,74,676.0,True,Kipling,1
45B,2015,Bus,Passenger,74,676.0,True,Kipling,2
45A,2015,Bus,Scheduling,70,488.0,True,Kipling,1
45B,2015,Bus,Scheduling,70,488.0,True,Kipling,2
45A,2016,Bus,General,30,436.0,True,Kipling,1
45B,2016,Bus,General,30,436.0,True,Kipling,2
45A,2016,Bus,Mechanical,275,2729.0,True,Kipling,1
45B,2016,Bus,Mechanical,275,2729.0,True,Kipling,2
45A,2016,Bus,Operations,209,3190.0,True,Kipling,1
45B,2016,Bus,Operations,209,3190.0,True,Kipling,2
45A,2016,Bus,Passenger,84,873.0,True,Kipling,1
45B,2016,Bus,Passenger,84,873.0,True,Kipling,2
45A,2016,Bus,Scheduling,72,689.0,True,Kipling,1
45B,2016,Bus,Scheduling,72,689.0,True,Kipling,2
45A,2017,Bus,General,46,757.0,True,Kipling,1
45B,2017,Bus,General,46,757.0,True,Kipling,2
45A,2017,Bus,Mechanical,200,1929.0,True,Kipling,1
45B,2017,Bus,Mechanical,200,1929.0,True,Kipling,2
45A,2017,Bus,Operations,176,4263.0,True,Kipling,1
45B,2017,Bus,Operations,176,4263.0,True,Kipling,2
45A,2017,Bus,Passenger,100,1064.0,True,Kipling,1
45B,2017,Bus,Passenger,100,1064.0,True,Kipling,2
45A,2017,Bus,Scheduling,42,314.0,True,Kipling,1
45B,2017,Bus,Scheduling,42,314.0,True,Kipling,2
45A,2018,Bus,General,135,1921.0,True,Kipling,1
45B,2018,Bus,General,135,1921.0,True,Kipling,2
45A,2018,Bus,Mechanical,270,2793.0,True,Kipling,1
45B,2018,Bus,Mechanical,270,2793.0,True,Kipling,2
45A,2018,Bus,Operations,158,4291.0,True,Kipling,1
45B,2018,Bus,Operations,158,4291.0,True,Kipling,2
45A,2018,Bus,Passenger,108,1006.0,True,Kipling,1
45B,2018,Bus,Passenger,108,1006.0,True,Kipling,2
45A,2018,Bus,Scheduling,88,793.0,True,Kipling,1
45B,2018,Bus,Scheduling,88,793.0,True,Kipling,2
45A,2019,Bus,General,90,1441.0,True,Kipling,1
45B,2019,Bus,General,90,1441.0,True,Kipling,2
45A,2019,Bus,Mechanical,213,2658.0,True,Kipling,1
45B,2019,Bus,Mechanical,213,2658.0,True,Kipling,2
45A,2019,Bus,Operations,152,3790.0,True,Kipling,1
45B,2019,Bus,Operations,152,3790.0,True,Kipling,2
45A,2019,Bus,Passenger,80,825.0,True,Kipling,1
45B,2019,Bus,Passenger,80,825.0,True,Kipling,2
45A,2019,Bus,Scheduling,18,179.0,True,Kipling,1
45B,2019,Bus,Scheduling,18,179.0,True,Kipling,2
45A,2020,Bus,Cleaning,3,59.0,True,Kipling,1
45B,2020,Bus,Cleaning,3,59.0,True,Kipling,2
45A,2020,Bus,Collision,11,521.0,True,Kipling,1
45B,2020,Bus,Collision,11,521.0,True,Kipling,2
45A,2020,Bus,General,2,207.0,True,Kipling,1
45B,2020,Bus,General,2,207.0,True,Kipling,2
45A,2020,Bus,Management,1,10.0,True,Kipling,1
45B,2020,Bus,Management,1,10.0,True,Kipling,2
45A,2020,Bus,Mechanical,108,1340.0,True,Kipling,1
45B,2020,Bus,Mechanical,108,1340.0,True,Kipling,2
45A,2020,Bus,Operations,73,2362.0,True,Kipling,1
45B,2020,Bus,Operations,73,2362.0,True,Kipling,2
45A,2020,Bus,Passenger,56,743.0,True,Kipling,1
45B,2020,Bus,Passenger,56,743.0,True,Kipling,2
45A,2021,Bus,Cleaning,24,301.0,True,Kipling,1
45B,2021,Bus,Cleaning,24,301.0,True,Kipling,2
45A,2021,Bus,Collision,26,989.0,True,Kipling,1
45B,2021,Bus,Collision,26,989.0,True,Kipling,2
45A,2021,Bus,General,5,143.0,True,Kipling,1
45B,2021,Bus,General,5,143.0,True,Kipling,2
45A,2021,Bus,Mechanical,83,1113.0,True,Kipling,1
45B,2021,Bus,Mechanical,83,1113.0,True,Kipling,2
45A,2021,Bus,Operations,84,2873.0,True,Kipling,1
45B,2021,Bus,Operations,84,2873.0,True,Kipling,2
45A,2021,Bus,Passenger,40,488.0,True,Kipling,1
45B,2021,Bus,Passenger,40,488.0,True,Kipling,2
45A,2022,Bus,Cleaning,19,242.0,True,Kipling,1
45B,2022,Bus,Cleaning,19,242.0,True,Kipling,2
45A,2022,Bus,Collision,24,1149.0,True,Kipling,1
45B,2022,Bus,Collision,24,1149.0,True,Kipling,2
45A,2022,Bus,General,18,422.0,True,Kipling,1
45B,2022,Bus,General,18,422.0,True,Kipling,2
45A,2022,Bus,Mechanical,220,2820.0,True,Kipling,1
45B,2022,Bus,Mechanical,220,2820.0,True,Kipling,2
45A,2022,Bus,Operations,159,2632.0,True,Kipling,1
45B,2022,Bus,Operations,159,2632.0,True,Kipling,2
45A,2022,Bus,Passenger,37,514.0,True,Kipling,1
45B,2022,Bus,Passenger,37,514.0,True,Kipling,2
45A,2023,Bus,Cleaning,27,315.0,True,Kipling,1
45B,2023,Bus,Cleaning,27,315.0,True,Kipling,2
45A,2023,Bus,Collision,20,282.0,True,Kipling,1
45B,2023,Bus,Collision,20,282.0,True,Kipling,2
45A,2023,Bus,General,7,115.0,True,Kipling,1
45B,2023,Bus,General,7,115.0,True,Kipling,2
45A,2023,Bus,Mechanical,283,3861.0,True,Kipling,1
45B,2023,Bus,Mechanical,283,3861.0,True,Kipling,2
45A,2023,Bus,Operations,190,5914.0,True,Kipling,1
45B,2023,Bus,Operations,190,5914.0,True,Kipling,2
45A,2023,Bus,Passenger,58,775.0,True,Kipling,1
45B,2023,Bus,Passenger,58,775.0,True,Kipling,2
45A,2024,Bus,Cleaning,24,307.0,True,Kipling,1
45B,2024,Bus,Cleaning,24,307.0,True,Kipling,2
45A,2024,Bus,Collision,17,245.0,True,Kipling,1
45B,2024,Bus,Collision,17,245.0,True,Kipling,2
45A,2024,Bus,General,33,491.0,True,Kipling,1
45B,2024,Bus,General,33,491.0,True,Kipling,2
45A,2024,Bus,Mechanical,172,2292.0,True,Kipling,1
45B,2024,Bus,Mechanical,172,2292.0,True,Kipling,2
45A,2024,Bus,Operations,221,4309.0,True,Kipling,1
45B,2024,Bus,Operations,221,4309.0,True,Kipling,2
45A,2024,Bus,Passenger,61,764.0,True,Kipling,1
45B,2024,Bus,Passenger,61,764.0,True,Kipling,2
45A,2025,Bus,General,402,8518.0,True,Kipling,1
45B,2025,Bus,General,402,8518.0,True,Kipling,2
46S,2014,Bus,General,42,622.0,True,Martin Grove,1
46S,2014,Bus,Mechanical,368,4833.0,True,Martin Grove,1
46S,2014,Bus,Operations,65,1346.0,True,Martin Grove,1
46S,2014,Bus,Passenger,23,319.0,True,Martin Grove,1
46S,2014,Bus,Scheduling,61,728.0,True,Martin Grove,1
46S,2015,Bus,General,63,811.0,True,Martin Grove,1
46S,2015,Bus,Mechanical,177,2336.0,True,Martin Grove,1
46S,2015,Bus,Operations,83,3917.0,True,Martin Grove,1
46S,2015,Bus,Passenger,20,298.0,True,Martin Grove,1
46S,2015,Bus,Scheduling,89,1140.0,True,Martin Grove,1
46S,2016,Bus,General,7,102.0,True,Martin Grove,1
46S,2016,Bus,Mechanical,105,1621.0,True,Martin Grove,1
46S,2016,Bus,Operations,59,1711.0,True,Martin Grove,1
46S,2016,Bus,Passenger,25,391.0,True,Martin Grove,1
46S,2016,Bus,Scheduling,76,1047.0,True,Martin Grove,1
46S,2017,Bus,General,3,36.0,True,Martin Grove,1
46S,2017,Bus,Mechanical,57,781.0,True,Martin Grove,1
46S,2017,Bus,Operations,44,1016.0,True,Martin Grove,1
46S,2017,Bus,Passenger,30,406.0,True,Martin Grove,1
46S,2017,Bus,Scheduling,54,599.0,True,Martin Grove,1
46S,2018,Bus,General,19,397.0,True,Martin Grove,1
46S,2018,Bus,Mechanical,100,2235.0,True,Martin Grove,1
46S,2018,Bus,Operations,50,2303.0,True,Martin Grove,1
46S,2018,Bus,Passenger,46,659.0,True,Martin Grove,1
46S,2018,Bus,Scheduling,86,1331.0,True,Martin Grove,1
46S,2019,Bus,General,33,539.0,True,Martin Grove,1
46S,2019,Bus,Management,3,43.0,True,Martin Grove,1
46S,2019,Bus,Mechanical,68,967.0,True,Martin Grove,1
46S,2019,Bus,Operations,56,1873.0,True,Martin Grove,1
46S,2019,Bus,Passenger,43,621.0,True,Martin Grove,1
46S,2019,Bus,Scheduling,18,257.0,True,Martin Grove,1
46S,2020,Bus,Cleaning,1,30.0,True,Martin Grove,1
46S,2020,Bus,Collision,7,425.0,True,Martin Grove,1
46S,2020,Bus,General,3,1021.0,True,Martin Grove,1
46S,2020,Bus,Management,1,11.0,True,Martin Grove,1
46S,2020,Bus,Mechanical,55,835.0,True,Martin Grove,1
46S,2020,Bus,Operations,21,525.0,True,Martin Grove,1
46S,2020,Bus,Passenger,39,652.0,True,Martin Grove,1
46S,2021,Bus,Cleaning,4,87.0,True,Martin Grove,1
46S,2021,Bus,Collision,15,486.0,True,Martin Grove,1
46S,2021,Bus,General,6,157.0,True,Martin Grove,1
46S,2021,Bus,Mechanical,45,741.0,True,Martin Grove,1
46S,2021,Bus,Operations,58,1786.0,True,Martin Grove,1
46S,2021,Bus,Passenger,9,193.0,True,Martin Grove,1
46S,2022,Bus,Cleaning,2,44.0,True,Martin Grove,1
46S,2022,Bus,Collision,21,650.0,True,Martin Grove,1
46S,2022,Bus,General,24,1282.0,True,Martin Grove,1
46S,2022,Bus,Mechanical,89,1492.0,True,Martin Grove,1
46S,2022,Bus,Operations,133,5445.0,True,Martin Grove,1
46S,2022,Bus,Passenger,23,344.0,True,Martin Grove,1
46S,2023,Bus,Cleaning,9,177.0,True,Martin Grove,1
46S,2023,Bus,Collision,13,393.0,True,Martin Grove,1
46S,2023,Bus,General,24,546.0,True,Martin Grove,1
46S,2023,Bus,Mechanical,93,1468.0,True,Martin Grove,1
46S,2023,Bus,Operations,69,4602.0,True,Martin Grove,1
46S,2023,Bus,Passenger,29,555.0,True,Martin Grove,1
46S,2024,Bus,Cleaning,3,48.0,True,Martin Grove,1
46S,2024,Bus,Collision,11,157.0,True,Martin Grove,1
46S,2024,Bus,General,5,131.0,True,Martin Grove,1
46S,2024,Bus,Mechanical,85,1397.0,True,Martin Grove,1
46S,2024,Bus,Operations,66,3150.0,True,Martin Grove,1
46S,2024,Bus,Passenger,22,411.0,True,Martin Grove,1
46S,2025,Bus,General,222,5118.0,True,Martin Grove,1
47,2014,Bus,General,190,2838.0,True,Lansdowne,1
47,2014,Bus,Mechanical,260,3963.0,True,Lansdowne,1
47,2014,Bus,Operations,280,8996.0,True,Lansdowne,1
47,2014,Bus,Passenger,137,2349.0,True,Lansdowne,1
47,2014,Bus,Scheduling,80,1090.0,True,Lansdowne,1
47,2015,Bus,General,113,1944.0,True,Lansdowne,1
47,2015,Bus,Mechanical,252,3970.0,True,Lansdowne,1
47,2015,Bus,Operations,207,11430.0,True,Lansdowne,1
47,2015,Bus,Passenger,102,1648.0,True,Lansdowne,1
47,2015,Bus,Scheduling,107,1487.0,True,Lansdowne,1
47,2016,Bus,General,158,4726.0,True,Lansdowne,1
47,2016,Bus,Mechanical,208,3134.0,True,Lansdowne,1
47,2016,Bus,Operations,177,21190.0,True,Lansdowne,1
47,2016,Bus,Passenger,126,2140.0,True,Lansdowne,1
47,2016,Bus,Scheduling,94,1436.0,True,Lansdowne,1
47,2017,Bus,General,127,2603.0,True,Lansdowne,1
47,2017,Bus,Mechanical,197,2861.0,True,Lansdowne,1
47,2017,Bus,Operations,169,4156.0,True,Lansdowne,1
47,2017,Bus,Passenger,107,1692.0,True,Lansdowne,1
