trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
86764020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
64176010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
84711070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
6405010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
84593070,43,2,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
65728070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
84562010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
65917070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
85528010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
6524070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
86055010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
73009020,43,1,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
99289070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
73158010,43,3,North - 43A Kennedy towards Steeles,"A",1,432441,shp-43-04,1
99411070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
82552070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
87309020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
8205070,43,2,North - 43A Kennedy towards Steeles,"A",1,4313132,shp-43-04,1
88717070,43,2,North - 43A Kennedy towards Steeles,"A",1,4321111,shp-43-04,1
74427070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
88720020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
73749010,43,3,North - 43A Kennedy towards Steeles,"A",1,437410,shp-43-04,1
88964010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
7534010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
89989070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
74834070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
90442020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-06,1
75143010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
98480070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
7208020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
99059020,43,1,North - 43A Kennedy towards Steeles,"A",1,4315152,shp-43-04,1
72121010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
97213020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
79536070,43,2,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
97079020,43,1,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
79756070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
95724070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
78396070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-06,1
96278070,43,2,North - 43A Kennedy towards Steeles,"A",1,4313132,shp-43-04,1
78932070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
9598010,43,3,North - 43A Kennedy towards Steeles,"A",1,432441,shp-43-04,1
81630010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
9683010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
81332020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
98919070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
80990070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
99942020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
80508070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
99970020,43,1,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
80305010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
90864020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
27261070,43,2,North - 43A Kennedy towards Steeles,"A",1,432272,shp-43-04,1
91278010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
27448070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
92102070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
26866070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
31076020,43,1,North - 43A Kennedy towards Steeles,"A",1,432132,shp-43-04,1
27008010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
26254010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
39014020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
26255010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
38829020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
23673020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
28620070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
25061070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
28621020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-06,1
31808070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
28406070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
24771020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
37727010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
31399020,43,1,North - 43A Kennedy towards Steeles,"A",1,4314142,shp-43-04,1
37686070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
40378010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
3803010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
40679020,43,1,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
30226020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
40883020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
30796010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
39747010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
31008020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
39717010,43,3,North - 43A Kennedy towards Steeles,"A",1,432441,shp-43-04,1
30938020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-06,1
39503010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
24549020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
39049070,43,2,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
35088070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
34183010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
35103020,43,1,North - 43A Kennedy towards Steeles,"A",1,4314142,shp-43-04,1
33605010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
36715070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
35387020,43,1,North - 43A Kennedy towards Steeles,"A",1,4322120,shp-43-04,1
36808010,43,3,North - 43A Kennedy towards Steeles,"A",1,437410,shp-43-04,1
3486020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
35341010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
34667010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
35901070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
35054070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
25621070,43,2,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
40512010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
35813020,43,1,North - 43A Kennedy towards Steeles,"A",1,4315152,shp-43-04,1
40573020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
3576010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
33927020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
37643020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
32308070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
37963020,43,1,North - 43A Kennedy towards Steeles,"A",1,4314142,shp-43-04,1
3210070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
37858020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
32067010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
44239020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
43747070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
44098070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
43738020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
38249010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
43818010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
44457020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
43786020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
39839010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
43244070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
44492070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
31541020,43,1,North - 43A Kennedy towards Steeles,"A",1,432132,shp-43-04,1
39676020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
31666070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
29336020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
43158010,43,3,North - 43A Kennedy towards Steeles,"A",1,432991,shp-43-04,1
30018010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
42719020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
30261010,43,3,North - 43A Kennedy towards Steeles,"A",1,432991,shp-43-06,1
42168010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
30181020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
41971020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
30532070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-06,1
41703020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
37057020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
40960010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
36387010,43,3,North - 43A Kennedy towards Steeles,"A",1,432441,shp-43-04,1
15647070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
36498070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
15927010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
35946010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
16002010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
36014070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
1635010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
4340070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
11205020,43,1,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
4353070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
18000020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
22096020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
1808070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
22060020,43,1,North - 43A Kennedy towards Steeles,"A",1,4315152,shp-43-04,1
17809010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
22336070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
17855070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
22378020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
17899020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
2306070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
25399020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
28063020,43,1,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
25060070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
28185070,43,2,North - 43A Kennedy towards Steeles,"A",1,4321111,shp-43-04,1
24223070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
28143010,43,3,North - 43A Kennedy towards Steeles,"A",1,432991,shp-43-04,1
24550020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
28110070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
23827010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
29166010,43,3,North - 43A Kennedy towards Steeles,"A",1,437410,shp-43-04,1
23951070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
28824070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
18846020,43,1,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
209020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
23301010,43,3,North - 43A Kennedy towards Steeles,"A",1,437410,shp-43-04,1
2072020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
23222070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
20648070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
23034070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
20968070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
10243010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
22630020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
10366070,43,2,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
20284070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
10487020,43,1,North - 43A Kennedy towards Steeles,"A",1,4322120,shp-43-04,1
19381020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-06,1
10728010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
22509070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-06,1
19408070,43,2,North - 43A Kennedy towards Steeles,"A",1,4313132,shp-43-04,1
10836020,43,1,North - 43A Kennedy towards Steeles,"A",1,4322120,shp-43-04,1
17930010,43,3,North - 43A Kennedy towards Steeles,"A",1,432330,shp-43-04,1
10927010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
100370020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
10681070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
14381070,43,2,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
10551010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
14877020,43,1,North - 43A Kennedy towards Steeles,"A",1,432132,shp-43-04,1
10486070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
14842070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
10451070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
15524010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
101056070,43,2,North - 43A Kennedy towards Steeles,"A",1,4321111,shp-43-04,1
15937070,43,2,North - 43A Kennedy towards Steeles,"A",1,4321111,shp-43-06,1
10205020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
15703020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
100779010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
100818020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
131010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
16223010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
12700070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
16230070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
12086010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
59927010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
12088070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-06,1
68335020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
11957010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
59046010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
11892010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
59117020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
12190010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
58423070,43,2,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
1245070,43,2,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
61100010,43,3,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
12409010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-06,1
61185070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
12417010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
61172070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
13095010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
61175070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
94409010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
60732020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
94149020,43,1,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
60447070,43,2,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
94080020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
60118010,43,3,North - 43A Kennedy towards Steeles,"A",1,437410,shp-43-04,1
93682020,43,1,North - 43A Kennedy towards Steeles,"A",1,4322120,shp-43-04,1
51243070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
97377010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
50877010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
96712020,43,1,North - 43A Kennedy towards Steeles,"A",1,4322120,shp-43-04,1
66848070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
95960020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
57861010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
95763070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
57338020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
86265070,43,2,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
57588010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
92225070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
57656020,43,1,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
92379070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-06,1
6876020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
92767010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
63027020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
95282010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
69214020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
94675020,43,1,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
62964070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
9438070,43,2,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
69043070,43,2,North - 43A Kennedy towards Steeles,"A",1,4312120,shp-43-04,1
94305010,43,3,North - 43A Kennedy towards Steeles,"A",1,432220,shp-43-04,1
70482010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
76866070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
71322070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
76487020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
72906070,43,2,North - 43A Kennedy towards Steeles,"A",1,4313132,shp-43-06,1
76557020,43,1,North - 43A Kennedy towards Steeles,"A",1,4312121,shp-43-04,1
71925020,43,1,North - 43A Kennedy towards Steeles,"A",1,4315152,shp-43-04,1
77321020,43,1,North - 43A Kennedy towards Steeles,"A",1,432132,shp-43-04,1
43318010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
78103010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
44934010,43,3,North - 43A Kennedy towards Steeles,"A",1,432991,shp-43-04,1
7827070,43,2,North - 43A Kennedy towards Steeles,"A",1,430440,shp-43-04,1
43110010,43,3,North - 43A Kennedy towards Steeles,"A",1,4312122,shp-43-04,1
7890020,43,1,North - 43A Kennedy towards Steeles,"A",1,430660,shp-43-04,1
4231010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
79010020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
41810010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
41446020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
41038070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
41219020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
50415070,43,2,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-06,1
46086020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
50102020,43,1,North - 43A Kennedy towards Steeles,"A",1,430770,shp-43-04,1
49330070,43,2,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
50996070,43,2,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-04,1
50989020,43,1,North - 43A Kennedy towards Steeles,"A",1,430330,shp-43-04,1
50833010,43,3,North - 43A Kennedy towards Steeles,"A",1,432880,shp-43-04,1
46344020,43,1,North - 43A Kennedy towards Steeles,"A",1,4315152,shp-43-04,1
52319010,43,3,North - 43A Kennedy towards Steeles,"A",1,430990,shp-43-04,1
52066020,43,1,North - 43A Kennedy towards Steeles,"A",1,430550,shp-43-06,1
49431010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
48285010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
48315070,43,2,North - 43A Kennedy towards Steeles,"A",1,430220,shp-43-04,1
47539010,43,3,North - 43A Kennedy towards Steeles,"A",1,432550,shp-43-04,1
47680010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
66189020,43,1,North - 43A Kennedy towards Steeles,"A",1,430880,shp-43-04,1
47785010,43,3,North - 43A Kennedy towards Steeles,"A",1,430222,shp-43-04,1
59225010,43,3,North - 43A Kennedy towards Steeles,"A",1,4310100,shp-43-04,1
60190010,43,3,North - 43A Kennedy towards Steeles,"A",1,432660,shp-43-04,1
59141020,43,1,North - 43A Kennedy towards Steeles,"A",1,432310,shp-43-04,1
57942070,43,2,North - 43A Kennedy towards Steeles,"A",1,4313132,shp-43-04,1
57918020,43,1,North - 43A Kennedy towards Steeles,"A",1,4311110,shp-43-04,1
4646010,43,3,North - 43A Kennedy towards Steeles,"A",1,430112,shp-43-04,1
78677020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,4313131,shp-43-05,1
46551070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430990,shp-43-05,1
78782070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430440,shp-43-05,1
52383070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430660,shp-43-05,1
78607020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430990,shp-43-05,1
58845020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430440,shp-43-05,1
91913020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430440,shp-43-05,1
58562020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430440,shp-43-05,1
77299070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430990,shp-43-05,1
47711010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430770,shp-43-05,1
77098070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430440,shp-43-05,1
47591010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430770,shp-43-05,1
76067070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430880,shp-43-05,1
61373070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430990,shp-43-05,1
76174070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430220,shp-43-05,1
48129010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,432330,shp-43-05,1
94099020,43,1,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430770,shp-43-05,1
66411010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,4311110,shp-43-05,1
94412070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430660,shp-43-05,1
51890010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,4311110,shp-43-05,1
94422010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,4311110,shp-43-05,1
50997010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,432330,shp-43-05,1
95399070,43,2,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430660,shp-43-05,1
49213010,43,3,North - 43B Kennedy towards Scarborough Centre Stn via Progress,"B",1,430770,shp-43-05,1
